"t1","t2","t3","mse1","mse2","mse3"
-0.152229702955907,-0.099445754143113,-0.070474942698989,1.45780998916113,1.46120696380073,1.46193882765593
0.240393055826526,0.124237213058194,0.0770550928703168,1.45897502316301,1.46149737981184,1.46204497794142
0.232042296533592,0.119306599665495,0.0737360000094602,1.45882931743827,1.46146073247267,1.46203149700102
0.217678820188113,0.110862199273385,0.0680634741276958,1.45862827338619,1.46141024904358,1.46201294893681
0.202488775977065,0.101996716624466,0.0621339571345511,1.45843385167292,1.46136149760968,1.46199505551309
0.185605457411967,0.0921527006922538,0.0555521642971475,1.45825319757977,1.46131622520827,1.46197844692559
0.167181649924773,0.0815141930984858,0.048481874685554,1.45806290929105,1.46126864875823,1.46196102154564
0.146870421747012,0.0698406356147254,0.0407451802093576,1.4578794798043,1.46122287350807,1.46194427879616
0.125124547763615,0.0573855514829908,0.0325071296938473,1.45771082036253,1.46118085614621,1.46192892971039
0.102157246979098,0.0442702952326491,0.0238476394715866,1.45755991886196,1.46114332605046,1.46191523665518
0.078206285839543,0.0306300411820928,0.014855677604878,1.45742965755656,1.46111098582441,1.46190345209368
0.0535299828286694,0.0166115287730248,0.00562778793356716,1.45732272772719,1.4610844911375,1.4618938115197
0.0284025747611495,0.00237044051386829,-0.00373362991374944,1.45724154623145,1.46106443107859,1.46188652659214
0.00310905658509735,-0.0119315244651022,-0.0131222433553762,1.45718817685447,1.46105130965219,1.46188177867255
-0.0220603705230772,-0.0261298048194984,-0.0224298623470503,1.45716425907346,1.4610455289636,1.46187971293677
-0.0468160894300216,-0.0400602720159244,-0.0315486099765131,1.45717094654504,1.4610473745679,1.4618804332069
-0.070874929252443,-0.0535625708334817,-0.0403731253150467,1.45720885736124,1.46105700340992,1.46188399763701
-0.0939659262676086,-0.0664834060157262,-0.0488027327744536,1.45727803790458,1.46107443475604,1.4618904153839
-0.115835810304573,-0.0786796754885158,-0.0567435119217422,1.457377941941,1.46109954450781,1.46189964440053
-0.131526490040442,-0.0874501363361955,-0.0624637016356297,1.45748401135736,1.46112609551526,1.46190937565578
-0.157105163360827,-0.101528250203744,-0.0715538370629566,1.45768077142692,1.46117562860955,1.46192760351542
0.244413669990448,0.126676819427166,0.0787307703733081,1.45895329880273,1.46149182114961,1.46204290601259
0.236362924725982,0.121948804084445,0.0755581823329528,1.45881321186909,1.46145663720205,1.46202997637483
0.22236205022954,0.113776901413703,0.0700932315944936,1.45860763184193,1.46140510888512,1.46201106847612
0.20635075904629,0.104497515165698,0.0639132691932855,1.45840336119597,1.46135401809273,1.46199235025124
0.188422159065699,0.0941615045817249,0.0570507529126245,1.4582042327907,1.46130431359033,1.46197416668067
0.16870961349215,0.0828447781601528,0.0495556541596179,1.45801287189371,1.46125663696609,1.46195674877814
0.147378509850629,0.0706412203007628,0.0414896860865997,1.45783209113724,1.46121167425746,1.46194034319067
0.124624387373754,0.0576616631123003,0.0329256435648581,1.4576648270066,1.46117014081471,1.46192520685429
0.100670258957107,0.0440323999667587,0.0239464412872742,1.45751406441189,1.46113276336853,1.46191160067558
0.0757631615969249,0.0298932582973245,0.014643860697547,1.45738275223083,1.46110025998593,1.46189978247949
0.0501699974987435,0.0153952654230242,0.00511702725787073,1.45727371311933,1.46107331867809,1.46188999948686
0.0241727556365722,0.000697957157850104,-0.00452934978811054,1.45718955110631,1.46105257545941,1.4618824805927
-0.0019367708686066,-0.0140336061408336,-0.0141869330365318,1.45713256055454,1.46103859265954,1.46187742871355
-0.0278626338937925,-0.0286320383690622,-0.0237458570340249,1.45710464002231,1.46103183827427,1.46187501346514
-0.05331059053974,-0.0429309530839555,-0.0330969148732524,1.45710721443897,1.46103266711648,1.46187536442427
-0.0779940067428878,-0.0567683199200714,-0.0421337682338785,1.45714116883075,1.46104130450195,1.46187856522364
-0.101639630649885,-0.0699897526664272,-0.0507551151907216,1.4572067966037,1.46105783317452,1.46188464872486
-0.123822419214279,-0.0823610160391045,-0.0588096910534808,1.45730347657975,1.46108210494668,1.46189356268627
-0.134846464546189,-0.0886853790015589,-0.063003302230564,1.45739629079559,1.46110508867868,1.46190192210217
-0.160409314902974,-0.10266851712839,-0.0719937136782477,1.4575588913048,1.46114616329692,1.46191707353006
0.261197564010302,0.136799061610262,0.0856472958435447,1.45904056767269,1.46151342714665,1.46205075845569
0.253736752933787,0.132382862952021,0.0826671095573379,1.45893702364974,1.46148751264834,1.46204125980109
0.241164892916187,0.125027506778997,0.0777396946032378,1.45875461288091,1.46144186933461,1.46202453175074
0.226189953006863,0.116355986416073,0.071966953098545,1.4585550588669,1.46139203279626,1.46200629231662
0.209176177728049,0.106559554294308,0.0654671272796882,1.45835749639626,1.46134280331394,1.46198830439418
0.190234119517578,0.0957008379419256,0.0582813302014416,1.45816404188204,1.46129469397195,1.46197075160673
0.169507495028756,0.0838610136616232,0.0504627594049122,1.45797710083869,1.46124828763,1.4619538424597
0.147171923349783,0.0711391362459206,0.0420762766949908,1.45779933149699,1.46120422852474,1.4619378074512
0.123432856865286,0.0576510123025421,0.0331976886258734,1.45763359036856,1.46116320951626,1.46192289463039
0.098522716215201,0.0435276214378348,0.0239127294708127,1.45748286130628,1.46112595534402,1.46190936373117
0.0726972682135213,0.0289131052217147,0.0143157588103771,1.45735017055978,1.46109320247679,1.46189747908454
0.0462313134178151,0.0139623598752644,0.00450819650358975,1.45723849111445,1.46106567631982,1.46188750157345
0.0194137770402793,-0.00116171574043139,-0.00540327177232443,1.45715064020862,1.46104406667849,1.46187967993924
-0.00745767823659374,-0.0162912507534819,-0.0153086755196764,1.45708917434843,1.46102900247349,1.4618742417813
-0.0340823775064468,-0.0312566328259229,-0.0250968755663074,1.45705628639092,1.46102102676325,1.46187138461302
-0.0601625400203264,-0.0458898498608607,-0.0346577571531836,1.45705370935313,1.46102057315854,1.46187126734965
-0.0854091984570349,-0.060027847231846,-0.0438844370184711,1.45708263153042,1.46102794471264,1.46187400260818
-0.109547957850762,-0.0735158016255931,-0.0526754191837456,1.45714362726335,1.46104329633611,1.4618796501932
-0.126990854122712,-0.08329299574158,-0.0590615697240852,1.45721709920759,1.46106165853793,1.46188637243422
-0.16307379746139,-0.103004569612645,-0.0717221062219638,1.45738957275558,1.46110532763654,1.46190250624645
-0.163673411566735,-0.103780912082731,-0.0724156119903554,1.4574626851099,1.4611230534279,1.4619088545467
0.267553396104998,0.140779061388254,0.0884303884643596,1.45900411080623,1.46150400026637,1.46204721896494
0.259057784825022,0.135775531685395,0.0850630454242785,1.45889459501276,1.46147668559094,1.46203723195748
0.245231189177247,0.127776029260456,0.0797396543599967,1.45870372085651,1.46142908765847,1.46201983012268
0.22926548170506,0.118596039231099,0.0736532497581091,1.45851244325511,1.46138151063423,1.46200246846324
0.21124787093994,0.108284713746515,0.0668360096407397,1.45832223804561,1.46133430590307,1.46198527097861
0.191299331280606,0.0969100013466782,0.0593323176077816,1.45813492911875,1.46128790913921,1.46196839180921
0.169573925362371,0.0845583151458492,0.0511985676587908,1.45795268756114,1.46124284082018,1.46195201561866
0.146257336258095,0.0713337580775406,0.0425026802256139,1.45777800917178,1.46119970146354,1.46193635607811
0.121564600764011,0.0573568976507364,0.0333233233022352,1.45761366973676,1.4611591614149,1.4619216523853
0.0957370606239505,0.0427630971645223,0.023748842072649,1.45746265881008,1.46112194534525,1.46190816386844
0.0690385755247932,0.0277004257306694,0.0138759106021049,1.45732809406858,1.46108881193141,1.46189616283722
0.0417510689323418,0.0123271851182505,0.00380792954655988,1.45721311951223,1.4610605294807,1.46188592594425
0.0141695041002316,-0.00319089334922309,-0.00634679602281242,1.45712079181324,1.46103784850766,1.46187772440785
-0.0134035883983969,-0.0186837145857525,-0.0164770551832506,1.45705395993848,1.46102147246903,1.46187181351782
-0.0406638897404157,-0.0339800688544275,-0.026470854446249,1.45701514375172,1.46101202800958,1.46186842189936
-0.0673112207524466,-0.0489109753074555,-0.0362176076148374,1.4570064176233,1.46101003616008,1.46186774104536
-0.0930554505696569,-0.0633130247046524,-0.0456103296501013,1.45702930511445,1.46101588595607,1.46186991564166
-0.117622213997571,-0.0770316233004416,-0.0545477699455253,1.45708469054585,1.46102981190651,1.46187503520233
-0.131418205293718,-0.0848296743933025,-0.0596680846088033,1.45714238221755,1.46104414179589,1.46188025842493
-0.164369198648921,-0.103018264360215,-0.0714310240394609,1.45730376342016,1.46108470492648,1.46189516868056
0.273701785046131,0.14468775046628,0.0911854705650409,1.45897872592156,1.46149734988624,1.46204469882973
0.263333073483889,0.138670016087389,0.0871713826128403,1.45884178010291,1.46146328290287,1.46203226583951
0.248529287421414,0.130170796054156,0.0815402864047983,1.45866035202052,1.46141823685998,1.46201584885207
0.231571284581744,0.120483905283366,0.0751420773274662,1.45847780290923,1.46137303035375,1.46199940505318
0.212556756150607,0.109663885154666,0.0680122662643547,1.45829526009923,1.4613279230636,1.46198302364191
0.191617141555982,0.0977840106319339,0.0601985049331538,1.45811424418345,1.46128327062624,1.46196682833183
0.168916735132061,0.0849358473269141,0.0517603220388099,1.45793668590526,1.46123952978324,1.46195097948288
0.144651009327586,0.0712283709143206,0.0427685747793666,1.45776491812771,1.46119725739054,1.46193567400968
0.119044151585424,0.0567866443537049,0.0333046114342305,1.45760164111785,1.46115710281957,1.46192114288658
0.0923458372395215,0.0417500626106275,0.0234591500879368,1.4574498610447,1.46111979368795,1.46190764621705
0.0648272871884744,0.0262701896187153,0.0133308884598501,1.45731280329646,1.4610861152754,1.46189546598545
0.036776685608677,0.010508227454283,0.00302486990482927,1.4571938038667,1.4610568843829,1.46188489675437
0.00849405835987401,-0.00536782758864508,-0.00734935954015927,1.45709618354661,1.46103291875816,1.4618762347024
-0.0197142642304256,-0.021186273855222,-0.0176797591458291,1.45702311090739,1.46101500352001,1.46186976550999
-0.0475414570486819,-0.0367749584157832,-0.0278539147994735,1.45697746099645,1.46100385625222,1.46186575168884
-0.0746861243871221,-0.051964607739363,-0.0377612157990476,1.45696167724531,1.46100009259138,1.46186442000965
-0.100858171479095,-0.0665921405228784,-0.047295025240619,1.45697764425241,1.46100419419191,1.46186594970871
-0.12518347296067,-0.0801813255272929,-0.0561501123947104,1.45702586556369,1.46101628890658,1.46187038832062
-0.137581995694306,-0.0873876491727251,-0.060963484727369,1.45708870175643,1.46103170519795,1.46187595800142
-0.166030494153988,-0.102891119612125,-0.0709045840186982,1.45719238108002,1.46105796971826,1.46188566476131
0.288652343142533,0.153937208112795,0.0976034341869912,1.45902978990614,1.46150948037975,1.46204896871743
0.27991987675722,0.14871815561643,0.0940556027886382,1.45895458419149,1.46149097874719,1.46204227245357
0.266822945912195,0.141195164405524,0.0890678959012603,1.45879467204524,1.46145135367399,1.46202785176746
0.251040483141031,0.132197309905231,0.0831304215806876,1.45862292801405,1.4614089140514,1.46201243824687
0.233097254271777,0.122009286544832,0.0764247508440476,1.45844921961305,1.46136609951145,1.46199691837727
0.213101520080492,0.110691062747458,0.0689897494628527,1.45827432140161,1.46132307710417,1.46198134625768
0.191195118332828,0.0983211903853244,0.0608763017007482,1.45809944990301,1.46128012242648,1.4619658152255
0.167552350166613,0.0849962482847069,0.0521469762336938,1.45792629845352,1.46123762945352,1.46195046175526
0.142378093670819,0.0708298556418084,0.0428754130746864,1.45775704372209,1.46119611334032,1.46193546679674
0.115905147812964,0.055951253894265,0.0331454291305503,1.45759432095099,1.46115620541541,1.46192105425651
0.0883908345759768,0.0405034694953845,0.023049849100946,1.45744116693772,1.46111864007752,1.46190748650568
0.060112912878553,0.0246410846564913,0.0126890780483031,1.4573009318845,1.46108423382828,1.46189505698609
0.0313648834909626,0.00852765784141422,0.00216944171577276,1.45717716334173,1.46105385719573,1.46188408017778
0.00245078854721761,-0.00766715006052717,-0.00839866990084563,1.45707346743301,1.46102840079193,1.46187487936866
-0.0263203688115154,-0.0237706750919722,-0.01890281158058,1.45699335424264,1.46100873717317,1.4618677728237
-0.0546404408171607,-0.0396104954231773,-0.0292305929659366,1.45694007556176,1.46099568050648,1.46186305907518
-0.082208030006432,-0.055017734383936,-0.0392718324568044,1.45691646403097,1.46098994626849,1.46186100214021
-0.108734297168098,-0.0698303281406768,-0.0489206939709029,1.45692478301711,1.46099211329498,1.46186181751015
-0.132436667341763,-0.0830437554477037,-0.0575190384071142,1.45696239845058,1.4610015492779,1.46186528062959
-0.164525917310496,-0.100735495218821,-0.0689500376927429,1.45705528769212,1.46102489969653,1.46187386401428
-0.169013538547737,-0.103635763663067,-0.0710042147361276,1.45711508117207,1.46103949534058,1.4618791183678
0.304271509324114,0.163418668999516,0.104112439629264,1.45913196115607,1.46153432058638,1.46205787880217
0.295083507451653,0.157968408816064,0.100422442471619,1.45904232063367,1.46151226128878,1.46204989203876
0.284016471565726,0.151591022344519,0.0961834946562456,1.45891134823761,1.46147988331671,1.46203812876409
0.269506165841674,0.143334575880902,0.0907399587225498,1.45875214010507,1.4614406150584,1.46202388617895
0.25275237519974,0.133843489240281,0.0844999933585783,1.4585899980971,1.46140075224973,1.46200946283226
0.233840064243813,0.12316453236574,0.0774938269756476,1.45842493559975,1.46136027021198,1.4619948422252
0.212888038933297,0.111363082463565,0.0697636682201554,1.45825738102176,1.46131924529369,1.46198004413651
0.190048355671561,0.0985228623614607,0.0613635642981238,1.45808825601209,1.4612778756628,1.46196513256746
0.165504985254415,0.0847452692640895,0.0523589958684963,1.45791902792643,1.46123649572586,1.46195022136967
0.139471718583092,0.0701482832200623,0.0428262000774955,1.45775173052118,1.46119558261702,1.46193547697171
0.112189323393671,0.0548649569784823,0.0328512212891753,1.45758894874194,1.46115575367126,1.46192111779306
0.0839219853270803,0.0390415024078301,0.0225286978608339,1.45743376574646,1.46111775436527,1.46190741014251
0.0549530915491053,0.0228350027639967,0.0119604025827772,1.45728967280502,1.46108243683553,1.46189466062786
0.0255804397776729,0.00641079422973114,0.00125356375635207,1.45716044528143,1.46105072972516,1.46188320533894
-0.00388902115295565,-0.0100604263506439,-0.00948099711273414,1.45704999033864,1.461023600725,1.46187339629191
-0.0331447923298141,-0.0264056984274725,-0.0201308668299039,1.45696217416186,1.46100201371717,1.46186558582341
-0.061878623472855,-0.0424530200615683,-0.0305841301097888,1.45690063819129,1.46098688286454,1.46186010978439
-0.0897903530042674,-0.0580346086253596,-0.040731490837266,1.45686861497541,1.4609790262823,1.46185727049504
-0.116593626283215,-0.0729901083513318,-0.050468365280466,1.45686875469458,1.46097912205525,1.46185732047281
-0.141902659834171,-0.0871006194291264,-0.059650768797583,1.45690253571164,1.46098756225299,1.46186040931629
-0.169455215228416,-0.102497952063902,-0.0696860586019304,1.45699028284687,1.46100940331021,1.46186838263474
0.309196645454437,0.166627018429866,0.106405648489405,1.45911190086994,1.46152890821731,1.46205578914538
0.299993296542336,0.161289735614182,0.102841378556011,1.45900880890355,1.46150349030601,1.46204657232011
0.286832534984881,0.153815251820223,0.097916926607658,1.45886246577922,1.46146744046333,1.46203350856085
0.271366938613758,0.145073866070528,0.092175816213871,1.45871318485432,1.46143082053868,1.46202027974548
0.253658416252224,0.135099476470918,0.0856399356027575,1.45856028387294,1.46139343164721,1.46200680549647
0.233802587479123,0.123944387993619,0.0783429687220877,1.45840341347834,1.46135515436685,1.46199303354189
0.211928665166476,0.111679311028488,0.0703304202417798,1.45824267323034,1.46131597906647,1.46197895117629
0.188198630683527,0.0983929765913728,0.0616593964640459,1.45807870857954,1.46127603157892,1.46196459504435
0.162805675737152,0.0841913504163365,0.0523981291842901,1.45791278003256,1.46123559196166,1.46195005840306
0.135971904393019,0.0691964387469152,0.0426252362720575,1.45774679716869,1.46119510444433,1.46193549514879
0.107945310625401,0.0535446906406953,0.0324287204590106,1.45758331222897,1.46115517718051,1.46192112008606
0.0789960700570635,0.0373850146189416,0.021904716279259,1.45742547056021,1.46111657106508,1.4619072051521
0.0494122084879653,0.0208764410337965,0.0111560039847523,1.45727691808384,1.46108017760644,1.46189407157899
0.0194947333558194,0.00418547501239769,0.000290318175334559,1.45714166896887,1.4610469866018,1.46188207825536
-0.0104476636754633,-0.0125168023614818,-0.0105815125793584,1.45702393960219,1.46101804510091,1.46187160682139
-0.0401042053618122,-0.0290578155036686,-0.0213475511262019,1.4569279575485,1.46099440980369,1.46186304427589
-0.0691677853680418,-0.0452666798058535,-0.0318968116416213,1.45685775627669,1.46097709557154,1.46185676407284
-0.0973407281064936,-0.0609774055667773,-0.0421213387403535,1.45681696782567,1.46096702309614,1.46185310682235
-0.124340391768119,-0.0760320308902095,-0.051918247559827,1.45680862616392,1.46096496893262,1.46185236177535
-0.149904454713892,-0.0902835935091024,-0.061191665914287,1.45683499369075,1.46097152104602,1.461854750255
-0.173483551352007,-0.103425390342985,-0.0697418810622898,1.4568963698353,1.46098678071891,1.4618603164189
0.313257996638521,0.169427432265874,0.108466099397572,1.45907240227363,1.46151864049965,1.46205192198664
0.302896615327875,0.163567953874258,0.104614108493536,1.45895327517712,1.46148929994182,1.46204129022638
0.288798485941014,0.15561721435327,0.0993970122951676,1.45881678618057,1.46145586794433,1.46202922582445
0.272394539093852,0.146400526341121,0.0933645198833019,1.45867693583192,1.46142175878821,1.46201695680271
0.253757397217887,0.135957431244503,0.0865420799297056,1.45853268752865,1.46138668125915,1.46200436797853
0.232993235568667,0.124345721056806,0.0789668053658852,1.45838335504222,1.4613504281263,1.46199137397256
0.210241421608474,0.11164130631146,0.0706874150977665,1.45822873643457,1.46131291112369,1.46197793242149
0.185673455432907,0.0979377074258162,0.0617639369247078,1.45806922821825,1.46127419108767,1.46196405544142
0.159491192310856,0.083345155494861,0.0522671611525552,1.45790590973455,1.46123450066456,1.46194981837374
0.131924347556477,0.0679892988786438,0.042277840888932,1.45774058918607,1.46119425736962,1.46193536497999
0.103227305094632,0.0520095234958141,0.0318856424183222,1.45757580497238,1.46115406533618,1.46192090845792
0.073675273519904,0.0355569072100326,0.0211878571343455,1.45741477880255,1.46111470480774,1.46190672791457
0.0435598563276686,0.0187918416002037,0.0102878949486365,1.4572613203041,1.46107710924751,1.46189316023568
0.0131841253346374,0.00188136718510042,-0.000706412463834317,1.4571196862814,1.4610423308096,1.4618805876126
-0.0171426929484179,-0.0150037197774682,-0.011684662185454,1.45699440114083,1.46101149577088,1.46186942130421
-0.0471107901491643,-0.0316919201009713,-0.0225358407269316,1.45689004803386,1.46098575229517,1.46186008249862
-0.0764154658397116,-0.0480141665364424,-0.0331503452415616,1.45681104272644,1.46096621353233,1.46185298137404
-0.104762782299328,-0.0638069569088648,-0.0434220112836787,1.45676140387246,1.46095389948862,1.46184849562243
-0.131875027773353,-0.0789153984620069,-0.0532500906305802,1.45674453409271,1.46094968130381,1.46184694977627
-0.157495833171187,-0.0931960763534145,-0.0625411223438306,1.45676302595057,1.46095423150965,1.46184859666163
-0.178001739386961,-0.104610594729025,-0.0699612159725545,1.45680669057701,1.46096505721243,1.46185253756324
0.315682197468683,0.171455232737109,0.110084720585355,1.45900551700103,1.46150159489827,1.46204558999878
0.304917249913526,0.165399194637872,0.106114709320115,1.45890095282118,1.46147600516367,1.46203636106747
0.289898795753415,0.156981469988227,0.100610759735487,1.45877372931403,1.46144503101425,1.46202523398386
0.272582921924939,0.147303793904877,0.094295878168096,1.45864261925622,1.46141324464913,1.46201385178755
0.253052903212563,0.13641132839278,0.0871990651829766,1.45850626509644,1.46138027137574,1.46200206786812
0.231425258792459,0.124367247099154,0.0793608008800243,1.45836367972201,1.46134582571688,1.4619897673934
0.207849146518809,0.111252471299809,0.0708329022906187,1.45821439608404,1.46130975046784,1.46197688205436
0.182505070188949,0.0971650379795574,0.061678148552556,1.45805859636021,1.46127205072223,1.46196340298915
0.155602888022568,0.0822190899456459,0.0519696658348403,1.45789720952457,1.46123291999309,1.4619493908096
0.127379129201393,0.0665434878316059,0.0417900702142814,1.45773196767396,1.4611927559279,1.46193498179054
0.098093645685149,0.0502800549239327,0.031230373765893,1.45756541379638,1.46115216370665,1.46192038950014
0.0680256479744415,0.0335814776140702,0.0203886667903401,1.4574008567197,1.46111194598633,1.46190590143639
0.0374691952099721,0.0166088964885538,0.00936859707060149,1.45724227254338,1.46107307916,1.46189187056941
0.00672823104229803,-0.000470764908268779,-0.00172232501977015,1.45709415567294,1.46103667666907,1.4618787020496
-0.0238887239291535,-0.0174876753493649,-0.012774559225223,1.45696132635536,1.46100394106952,1.46186683569821
-0.0540740956856433,-0.0342721070534841,-0.0236784629107529,1.45684870505168,1.46097610743121,1.4618567252238
-0.0835268558351048,-0.0506575065223177,-0.0343262648497385,1.45676106679161,1.46095438137014,1.46184881537699
-0.111958047266779,-0.0664835434338701,-0.0446140328611407,1.4567027905857,1.46093987551534,1.46184351844463
-0.139096084273767,-0.0815990533085579,-0.0544435807854702,1.4566776198346,1.46093354844563,1.46184119157453
-0.164691677453989,-0.0958647902092452,-0.0637242602796696,1.45668844936681,1.46093615007031,1.46184211640413
-0.186596188308938,-0.108095594569099,-0.0716902189334528,1.45673265329916,1.46094706005585,1.46184607535125
0.328076809500143,0.179287238886967,0.115595776491861,1.45903008414109,1.46150693155937,1.46204733138633
0.319063452912358,0.174071229279798,0.112110265995831,1.45896033134964,1.46148999367802,1.46204125814074
0.306034623553365,0.166765001599144,0.107328105350319,1.45885141608658,1.46146351098742,1.46203175312166
0.290122215113263,0.15789419173294,0.101545881685753,1.45873270548195,1.46143479251112,1.46202148555659
0.271930347798896,0.147774550009127,0.0949604339848835,1.45860950224692,1.46140510394814,1.46201090334219
0.251552778136047,0.136456779736591,0.0876042709529365,1.45848017099285,1.46137399848646,1.46199983275718
0.229116047849616,0.124009274825392,0.0795211435131648,1.45834346872389,1.46134112429545,1.46198813404528
0.204778633608412,0.11051772377025,0.0707658177014114,1.45819870737657,1.46130626692444,1.46197571741372
0.178729425199616,0.0960843563581603,0.0614036231530926,1.45804589523721,1.4612693864946,1.46196255714378
0.151185527519003,0.0808268269220366,0.0515097716432849,1.45788584520066,1.46123064657494,1.46194870264795
0.122389399726035,0.0648767374542413,0.0411684460640321,1.45772023931089,1.4611904320054,1.46193428544547
0.0926053644011622,0.0483778144160381,0.030471666895385,1.45755164144745,1.46114935354366,1.46191952125466
0.0621155399135718,0.0314837642888817,0.0195179504329295,1.45738345325604,1.46110823803408,1.46190470670549
