"X","Y"
1868007.07156546,7276658.29788512
1878007.07156546,7276658.29788512
1888007.07156546,7276658.29788512
1898007.07156546,7276658.29788512
1908007.07156546,7276658.29788512
1918007.07156546,7276658.29788512
1928007.07156546,7276658.29788512
1938007.07156546,7276658.29788512
1948007.07156546,7276658.29788512
1958007.07156546,7276658.29788512
1968007.07156546,7276658.29788512
1977897.27934029,7276562.05459362
1986711.35070781,7274421.73333969
2008168.58094154,7280651.35993105
2018513.52009411,7273654.10459573
2026507.48358831,7277720.2555275
2034951.51236806,7280750.07912166
1062905.28593129,7291330.80279459
1069255.22964006,7288355.02784275
1078012.55674889,7286663.83709922
1088007.07156546,7286658.29788512
1098007.07156546,7286658.29788512
1108007.07156546,7286658.29788512
1118007.07156546,7286658.29788512
1128007.07156546,7286658.29788512
1138007.07156546,7286658.29788512
1148007.07156546,7286658.29788512
1158007.07156546,7286658.29788512
1168007.07156546,7286658.29788512
1178007.07156546,7286658.29788512
1188007.07156546,7286658.29788512
1198007.07156546,7286658.29788512
1208007.07156546,7286658.29788512
1218007.07156546,7286658.29788512
1228007.07156546,7286658.29788512
1235884.91391021,7287598.30640222
1369660.73903783,7287688.03997688
1378050.65739532,7286701.83303471
1388007.07156546,7286658.29788512
1398007.07156546,7286658.29788512
1408007.07156546,7286658.29788512
1418007.07156546,7286658.29788512
1428007.07156546,7286658.29788512
1438007.07156546,7286658.29788512
1448007.07156546,7286658.29788512
1458007.07156546,7286658.29788512
1468007.07156546,7286658.29788512
1478007.07156546,7286658.29788512
1488007.07156546,7286658.29788512
1498007.07156546,7286658.29788512
1508007.07156546,7286658.29788512
1518007.07156546,7286658.29788512
1528007.07156546,7286658.29788512
1538007.07156546,7286658.29788512
1548007.07156546,7286658.29788512
1558007.07156546,7286658.29788512
1568007.07156546,7286658.29788512
1578007.07156546,7286658.29788512
1588007.07156546,7286658.29788512
1598007.07156546,7286658.29788512
1608007.07156546,7286658.29788512
1618007.07156546,7286658.29788512
1628007.07156546,7286658.29788512
1638007.07156546,7286658.29788512
1648007.07156546,7286658.29788512
1658007.07156546,7286658.29788512
1668007.07156546,7286658.29788512
1678007.07156546,7286658.29788512
1688007.07156546,7286658.29788512
1698007.07156546,7286658.29788512
1708007.07156546,7286658.29788512
1718007.07156546,7286658.29788512
1728007.07156546,7286658.29788512
1738007.07156546,7286658.29788512
1748007.07156546,7286658.29788512
1758007.07156546,7286658.29788512
1768007.07156546,7286658.29788512
1778007.07156546,7286658.29788512
1788007.07156546,7286658.29788512
1798007.07156546,7286658.29788512
1808007.07156546,7286658.29788512
1818007.07156546,7286658.29788512
1828007.07156546,7286658.29788512
1838007.07156546,7286658.29788512
1848007.07156546,7286658.29788512
1858007.07156546,7286658.29788512
1868007.07156546,7286658.29788512
1878007.07156546,7286658.29788512
1888007.07156546,7286658.29788512
1898007.07156546,7286658.29788512
1908007.07156546,7286658.29788512
1918007.07156546,7286658.29788512
1928007.07156546,7286658.29788512
1938007.07156546,7286658.29788512
1948007.07156546,7286658.29788512
1958007.07156546,7286658.29788512
1968007.07156546,7286658.29788512
1977794.69608779,7286599.58388692
1986815.03808034,7287125.63987712
2010993.24246019,7285421.81948008
2017756.37866913,7287088.71015729
2028359.38670878,7287801.17392385
2037935.47503154,7286981.16902893
2047226.70863023,7288808.14989946
2054799.66270193,7290731.87266354
1061823.090078,7297766.10355433
1068007.07156546,7296658.29788512
1078007.07156546,7296658.29788512
1088007.07156546,7296658.29788512
1098007.07156546,7296658.29788512
1108007.07156546,7296658.29788512
1118007.07156546,7296658.29788512
1128007.07156546,7296658.29788512
1138007.07156546,7296658.29788512
1148007.07156546,7296658.29788512
1158007.07156546,7296658.29788512
1168007.07156546,7296658.29788512
1178007.07156546,7296658.29788512
1188007.07156546,7296658.29788512
1198007.07156546,7296658.29788512
1208007.07156546,7296658.29788512
1218007.07156546,7296658.29788512
1228007.07156546,7296658.29788512
1237767.43805591,7296895.13302001
1247532.31345672,7298121.55463259
1257218.58400678,7299129.89849537
1266870.24093425,7299436.80835812
1292464.27083686,7301279.01241334
1298651.00394338,7300213.35078081
1308023.49760014,7300622.8227521
1317656.01363558,7300220.3036689
1328560.03088851,7299392.26190005
1338184.08546899,7298381.15234167
1347691.95846298,7298814.81220989
1358183.20908172,7298291.89381781
1368188.3045445,7296780.74905649
1378007.07156546,7296658.29788512
1388007.07156546,7296658.29788512
1398007.07156546,7296658.29788512
1408007.07156546,7296658.29788512
1418007.07156546,7296658.29788512
1428007.07156546,7296658.29788512
1438007.07156546,7296658.29788512
1448007.07156546,7296658.29788512
1458007.07156546,7296658.29788512
1468007.07156546,7296658.29788512
1478007.07156546,7296658.29788512
1488007.07156546,7296658.29788512
1498007.07156546,7296658.29788512
1508007.07156546,7296658.29788512
1518007.07156546,7296658.29788512
1528007.07156546,7296658.29788512
1538007.07156546,7296658.29788512
1548007.07156546,7296658.29788512
1558007.07156546,7296658.29788512
1568007.07156546,7296658.29788512
1578007.07156546,7296658.29788512
1588007.07156546,7296658.29788512
1598007.07156546,7296658.29788512
1608007.07156546,7296658.29788512
1618007.07156546,7296658.29788512
1628007.07156546,7296658.29788512
1638007.07156546,7296658.29788512
1648007.07156546,7296658.29788512
1658007.07156546,7296658.29788512
1668007.07156546,7296658.29788512
1678007.07156546,7296658.29788512
1688007.07156546,7296658.29788512
1698007.07156546,7296658.29788512
1708007.07156546,7296658.29788512
1718007.07156546,7296658.29788512
1728007.07156546,7296658.29788512
1738007.07156546,7296658.29788512
1748007.07156546,7296658.29788512
1758007.07156546,7296658.29788512
1768007.07156546,7296658.29788512
1778007.07156546,7296658.29788512
1788007.07156546,7296658.29788512
1798007.07156546,7296658.29788512
1808007.07156546,7296658.29788512
1818007.07156546,7296658.29788512
1828007.07156546,7296658.29788512
1838007.07156546,7296658.29788512
1848007.07156546,7296658.29788512
1858007.07156546,7296658.29788512
1868007.07156546,7296658.29788512
1878007.07156546,7296658.29788512
1888007.07156546,7296658.29788512
1898007.07156546,7296658.29788512
1908007.07156546,7296658.29788512
1918007.07156546,7296658.29788512
1928007.07156546,7296658.29788512
1938007.07156546,7296658.29788512
1948007.07156546,7296658.29788512
1958007.07156546,7296658.29788512
1968007.07156546,7296658.29788512
1977845.06167449,7296682.94925321
1988548.71079894,7297799.22408664
1994690.56503077,7298374.50592665
2012645.5195258,7295502.37958713
2018007.07156546,7296658.29788512
2028007.07156546,7296658.29788512
2038007.07156546,7296658.29788512
2048007.07156546,7296658.29788512
2057807.91003655,7296900.78064365
2067291.46902381,7298850.25503481
2076986.16318617,7300642.63013757
2087946.79782755,7301225.20010418
2094000.57067108,7301237.32845241
1059949.24806094,7307441.07184097
1068007.07156546,7306658.29788512
1078007.07156546,7306658.29788512
1088007.07156546,7306658.29788512
1098007.07156546,7306658.29788512
1108007.07156546,7306658.29788512
1118007.07156546,7306658.29788512
1128007.07156546,7306658.29788512
1138007.07156546,7306658.29788512
1148007.07156546,7306658.29788512
1158007.07156546,7306658.29788512
1168007.07156546,7306658.29788512
1178007.07156546,7306658.29788512
1188007.07156546,7306658.29788512
1198007.07156546,7306658.29788512
1208007.07156546,7306658.29788512
1218007.07156546,7306658.29788512
1228007.07156546,7306658.29788512
1238007.07156546,7306658.29788512
1248007.07156546,7306658.29788512
1258007.07156546,7306658.29788512
1267777.91268446,7306827.2724091
1278210.7110564,7309515.18548812
1288504.86267035,7307704.82709511
1298007.07156546,7306658.29788512
1308007.07156546,7306658.29788512
1318007.07156546,7306658.29788512
1328007.07156546,7306658.29788512
1338007.07156546,7306658.29788512
1348007.07156546,7306658.29788512
1358007.07156546,7306658.29788512
1368007.07156546,7306658.29788512
1378007.07156546,7306658.29788512
1388007.07156546,7306658.29788512
1398007.07156546,7306658.29788512
1408007.07156546,7306658.29788512
1418007.07156546,7306658.29788512
1428007.07156546,7306658.29788512
1438007.07156546,7306658.29788512
1448007.07156546,7306658.29788512
1458007.07156546,7306658.29788512
1468007.07156546,7306658.29788512
1478007.07156546,7306658.29788512
1488007.07156546,7306658.29788512
1498007.07156546,7306658.29788512
1508007.07156546,7306658.29788512
1518007.07156546,7306658.29788512
1528007.07156546,7306658.29788512
1538007.07156546,7306658.29788512
1548007.07156546,7306658.29788512
1558007.07156546,7306658.29788512
1568007.07156546,7306658.29788512
1578007.07156546,7306658.29788512
1588007.07156546,7306658.29788512
1598007.07156546,7306658.29788512
1608007.07156546,7306658.29788512
1618007.07156546,7306658.29788512
1628007.07156546,7306658.29788512
1638007.07156546,7306658.29788512
1648007.07156546,7306658.29788512
1658007.07156546,7306658.29788512
1668007.07156546,7306658.29788512
1678007.07156546,7306658.29788512
1688007.07156546,7306658.29788512
1698007.07156546,7306658.29788512
1708007.07156546,7306658.29788512
1718007.07156546,7306658.29788512
1728007.07156546,7306658.29788512
1738007.07156546,7306658.29788512
1748007.07156546,7306658.29788512
1758007.07156546,7306658.29788512
1768007.07156546,7306658.29788512
1778007.07156546,7306658.29788512
1788007.07156546,7306658.29788512
1798007.07156546,7306658.29788512
1808007.07156546,7306658.29788512
1818007.07156546,7306658.29788512
1828007.07156546,7306658.29788512
1838007.07156546,7306658.29788512
1848007.07156546,7306658.29788512
1858007.07156546,7306658.29788512
1868007.07156546,7306658.29788512
1878007.07156546,7306658.29788512
1888007.07156546,7306658.29788512
1898007.07156546,7306658.29788512
1908007.07156546,7306658.29788512
1918007.07156546,7306658.29788512
1928007.07156546,7306658.29788512
1938007.07156546,7306658.29788512
1948007.07156546,7306658.29788512
1958007.07156546,7306658.29788512
1968007.07156546,7306658.29788512
1978007.07156546,7306658.29788512
1988007.07156546,7306658.29788512
1997480.67619897,7307198.72197203
2008619.95935415,7308805.54775608
2018007.07156546,7306658.29788512
2028007.07156546,7306658.29788512
2038007.07156546,7306658.29788512
2048007.07156546,7306658.29788512
2058007.07156546,7306658.29788512
2068007.07156546,7306658.29788512
2078007.07156546,7306658.29788512
2087282.6227902,7306044.96410111
2093748.79495899,7302807.55626576
1051540.85282288,7319385.57086236
1058136.2880958,7316769.63991218
1068007.07156546,7316658.29788512
1078007.07156546,7316658.29788512
1088007.07156546,7316658.29788512
1098007.07156546,7316658.29788512
1108007.07156546,7316658.29788512
1118007.07156546,7316658.29788512
1128007.07156546,7316658.29788512
1138007.07156546,7316658.29788512
1148007.07156546,7316658.29788512
1158007.07156546,7316658.29788512
1168007.07156546,7316658.29788512
1178007.07156546,7316658.29788512
1188007.07156546,7316658.29788512
1198007.07156546,7316658.29788512
1208007.07156546,7316658.29788512
1218007.07156546,7316658.29788512
1228007.07156546,7316658.29788512
1238007.07156546,7316658.29788512
1248007.07156546,7316658.29788512
1258007.07156546,7316658.29788512
1268007.07156546,7316658.29788512
1278007.07156546,7316658.29788512
1288007.07156546,7316658.29788512
1298007.07156546,7316658.29788512
1308007.07156546,7316658.29788512
1318007.07156546,7316658.29788512
1328007.07156546,7316658.29788512
1338007.07156546,7316658.29788512
1348007.07156546,7316658.29788512
1358007.07156546,7316658.29788512
1368007.07156546,7316658.29788512
1378007.07156546,7316658.29788512
1388007.07156546,7316658.29788512
1398007.07156546,7316658.29788512
1408007.07156546,7316658.29788512
1418007.07156546,7316658.29788512
1428007.07156546,7316658.29788512
1438007.07156546,7316658.29788512
1448007.07156546,7316658.29788512
1458007.07156546,7316658.29788512
1468007.07156546,7316658.29788512
1478007.07156546,7316658.29788512
1488007.07156546,7316658.29788512
1498007.07156546,7316658.29788512
1508007.07156546,7316658.29788512
1518007.07156546,7316658.29788512
1528007.07156546,7316658.29788512
1538007.07156546,7316658.29788512
1548007.07156546,7316658.29788512
1558007.07156546,7316658.29788512
1568007.07156546,7316658.29788512
1578007.07156546,7316658.29788512
1588007.07156546,7316658.29788512
1598007.07156546,7316658.29788512
1608007.07156546,7316658.29788512
1618007.07156546,7316658.29788512
1628007.07156546,7316658.29788512
1638007.07156546,7316658.29788512
1648007.07156546,7316658.29788512
1658007.07156546,7316658.29788512
1668007.07156546,7316658.29788512
1678007.07156546,7316658.29788512
1688007.07156546,7316658.29788512
1698007.07156546,7316658.29788512
1708007.07156546,7316658.29788512
1718007.07156546,7316658.29788512
1728007.07156546,7316658.29788512
1738007.07156546,7316658.29788512
1748007.07156546,7316658.29788512
1758007.07156546,7316658.29788512
1768007.07156546,7316658.29788512
1778007.07156546,7316658.29788512
1788007.07156546,7316658.29788512
1798007.07156546,7316658.29788512
1808007.07156546,7316658.29788512
1818007.07156546,7316658.29788512
1828007.07156546,7316658.29788512
1838007.07156546,7316658.29788512
1848007.07156546,7316658.29788512
1858007.07156546,7316658.29788512
1868007.07156546,7316658.29788512
1878007.07156546,7316658.29788512
1888007.07156546,7316658.29788512
1898007.07156546,7316658.29788512
1908007.07156546,7316658.29788512
1918007.07156546,7316658.29788512
1928007.07156546,7316658.29788512
1938007.07156546,7316658.29788512
1948007.07156546,7316658.29788512
1958007.07156546,7316658.29788512
1968007.07156546,7316658.29788512
1978007.07156546,7316658.29788512
1988007.07156546,7316658.29788512
1998007.07156546,7316658.29788512
2008007.07156546,7316658.29788512
2018007.07156546,7316658.29788512
2028007.07156546,7316658.29788512
2038007.07156546,7316658.29788512
2048007.07156546,7316658.29788512
2058007.07156546,7316658.29788512
2068007.07156546,7316658.29788512
2078007.07156546,7316658.29788512
2085942.3016365,7317879.2490032
1050890.24561522,7326869.8702589
1058007.07156546,7326658.29788512
1068007.07156546,7326658.29788512
1078007.07156546,7326658.29788512
1088007.07156546,7326658.29788512
1098007.07156546,7326658.29788512
1108007.07156546,7326658.29788512
1118007.07156546,7326658.29788512
1128007.07156546,7326658.29788512
1138007.07156546,7326658.29788512
1148007.07156546,7326658.29788512
1158007.07156546,7326658.29788512
1168007.07156546,7326658.29788512
1178007.07156546,7326658.29788512
1188007.07156546,7326658.29788512
1198007.07156546,7326658.29788512
1208007.07156546,7326658.29788512
1218007.07156546,7326658.29788512
1228007.07156546,7326658.29788512
1238007.07156546,7326658.29788512
1248007.07156546,7326658.29788512
1258007.07156546,7326658.29788512
1268007.07156546,7326658.29788512
1278007.07156546,7326658.29788512
1288007.07156546,7326658.29788512
1298007.07156546,7326658.29788512
1308007.07156546,7326658.29788512
1318007.07156546,7326658.29788512
1328007.07156546,7326658.29788512
1338007.07156546,7326658.29788512
1348007.07156546,7326658.29788512
1358007.07156546,7326658.29788512
1368007.07156546,7326658.29788512
1378007.07156546,7326658.29788512
1388007.07156546,7326658.29788512
1398007.07156546,7326658.29788512
1408007.07156546,7326658.29788512
1418007.07156546,7326658.29788512
1428007.07156546,7326658.29788512
1438007.07156546,7326658.29788512
1448007.07156546,7326658.29788512
1458007.07156546,7326658.29788512
1468007.07156546,7326658.29788512
1478007.07156546,7326658.29788512
1488007.07156546,7326658.29788512
1498007.07156546,7326658.29788512
1508007.07156546,7326658.29788512
1518007.07156546,7326658.29788512
1528007.07156546,7326658.29788512
1538007.07156546,7326658.29788512
1548007.07156546,7326658.29788512
1558007.07156546,7326658.29788512
1568007.07156546,7326658.29788512
1578007.07156546,7326658.29788512
1588007.07156546,7326658.29788512
1598007.07156546,7326658.29788512
1608007.07156546,7326658.29788512
1618007.07156546,7326658.29788512
1628007.07156546,7326658.29788512
1638007.07156546,7326658.29788512
1648007.07156546,7326658.29788512
1658007.07156546,7326658.29788512
1668007.07156546,7326658.29788512
1678007.07156546,7326658.29788512
1688007.07156546,7326658.29788512
1698007.07156546,7326658.29788512
1708007.07156546,7326658.29788512
1718007.07156546,7326658.29788512
1728007.07156546,7326658.29788512
1738007.07156546,7326658.29788512
1748007.07156546,7326658.29788512
1758007.07156546,7326658.29788512
1768007.07156546,7326658.29788512
1778007.07156546,7326658.29788512
1788007.07156546,7326658.29788512
1798007.07156546,7326658.29788512
1808007.07156546,7326658.29788512
1818007.07156546,7326658.29788512
1828007.07156546,7326658.29788512
1838007.07156546,7326658.29788512
1848007.07156546,7326658.29788512
1858007.07156546,7326658.29788512
1868007.07156546,7326658.29788512
1878007.07156546,7326658.29788512
1888007.07156546,7326658.29788512
1898007.07156546,7326658.29788512
1908007.07156546,7326658.29788512
1918007.07156546,7326658.29788512
1928007.07156546,7326658.29788512
1938007.07156546,7326658.29788512
1948007.07156546,7326658.29788512
1958007.07156546,7326658.29788512
1968007.07156546,7326658.29788512
1978007.07156546,7326658.29788512
1988007.07156546,7326658.29788512
1998007.07156546,7326658.29788512
2008007.07156546,7326658.29788512
2018007.07156546,7326658.29788512
2028007.07156546,7326658.29788512
2038007.07156546,7326658.29788512
2048007.07156546,7326658.29788512
2058007.07156546,7326658.29788512
2068007.07156546,7326658.29788512
2078007.07156546,7326658.29788512
2087999.49325228,7326665.76777022
2094265.24153859,7328133.86535974
1050527.96290512,7336286.29370673
1058007.07156546,7336658.29788512
1068007.07156546,7336658.29788512
1078007.07156546,7336658.29788512
1088007.07156546,7336658.29788512
1098007.07156546,7336658.29788512
1108007.07156546,7336658.29788512
1118007.07156546,7336658.29788512
1128007.07156546,7336658.29788512
1138007.07156546,7336658.29788512
1148007.07156546,7336658.29788512
1158007.07156546,7336658.29788512
1168007.07156546,7336658.29788512
1178007.07156546,7336658.29788512
1188007.07156546,7336658.29788512
1198007.07156546,7336658.29788512
1208007.07156546,7336658.29788512
1218007.07156546,7336658.29788512
1228007.07156546,7336658.29788512
1238007.07156546,7336658.29788512
1248007.07156546,7336658.29788512
1258007.07156546,7336658.29788512
1268007.07156546,7336658.29788512
1278007.07156546,7336658.29788512
1288007.07156546,7336658.29788512
1298007.07156546,7336658.29788512
1308007.07156546,7336658.29788512
1318007.07156546,7336658.29788512
1328007.07156546,7336658.29788512
1338007.07156546,7336658.29788512
1348007.07156546,7336658.29788512
1358007.07156546,7336658.29788512
1368007.07156546,7336658.29788512
1378007.07156546,7336658.29788512
1388007.07156546,7336658.29788512
1398007.07156546,7336658.29788512
1408007.07156546,7336658.29788512
1418007.07156546,7336658.29788512
1428007.07156546,7336658.29788512
1438007.07156546,7336658.29788512
1448007.07156546,7336658.29788512
1458007.07156546,7336658.29788512
1468007.07156546,7336658.29788512
1478007.07156546,7336658.29788512
1488007.07156546,7336658.29788512
1498007.07156546,7336658.29788512
1508007.07156546,7336658.29788512
1518007.07156546,7336658.29788512
1528007.07156546,7336658.29788512
1538007.07156546,7336658.29788512
1548007.07156546,7336658.29788512
1558007.07156546,7336658.29788512
1568007.07156546,7336658.29788512
1578007.07156546,7336658.29788512
1588007.07156546,7336658.29788512
1598007.07156546,7336658.29788512
1608007.07156546,7336658.29788512
1618007.07156546,7336658.29788512
1628007.07156546,7336658.29788512
1638007.07156546,7336658.29788512
1648007.07156546,7336658.29788512
1658007.07156546,7336658.29788512
1668007.07156546,7336658.29788512
1678007.07156546,7336658.29788512
1688007.07156546,7336658.29788512
1698007.07156546,7336658.29788512
1708007.07156546,7336658.29788512
1718007.07156546,7336658.29788512
1728007.07156546,7336658.29788512
1738007.07156546,7336658.29788512
1748007.07156546,7336658.29788512
1758007.07156546,7336658.29788512
1768007.07156546,7336658.29788512
1778007.07156546,7336658.29788512
1788007.07156546,7336658.29788512
1798007.07156546,7336658.29788512
1808007.07156546,7336658.29788512
1818007.07156546,7336658.29788512
1828007.07156546,7336658.29788512
1838007.07156546,7336658.29788512
1848007.07156546,7336658.29788512
1858007.07156546,7336658.29788512
1868007.07156546,7336658.29788512
1878007.07156546,7336658.29788512
1888007.07156546,7336658.29788512
1898007.07156546,7336658.29788512
1908007.07156546,7336658.29788512
1918007.07156546,7336658.29788512
1928007.07156546,7336658.29788512
1938007.07156546,7336658.29788512
1948007.07156546,7336658.29788512
1958007.07156546,7336658.29788512
1968007.07156546,7336658.29788512
1978007.07156546,7336658.29788512
1988007.07156546,7336658.29788512
1998007.07156546,7336658.29788512
2008007.07156546,7336658.29788512
2018007.07156546,7336658.29788512
2028007.07156546,7336658.29788512
2038007.07156546,7336658.29788512
2048007.07156546,7336658.29788512
2058007.07156546,7336658.29788512
2068007.07156546,7336658.29788512
2078007.07156546,7336658.29788512
2088007.07156546,7336658.29788512
2096635.41205715,7337615.35090893
1051034.20901202,7346562.47736026
1058007.07156546,7346658.29788512
1068007.07156546,7346658.29788512
1078007.07156546,7346658.29788512
1088007.07156546,7346658.29788512
1098007.07156546,7346658.29788512
1108007.07156546,7346658.29788512
1118007.07156546,7346658.29788512
1128007.07156546,7346658.29788512
1138007.07156546,7346658.29788512
1148007.07156546,7346658.29788512
1158007.07156546,7346658.29788512
1168007.07156546,7346658.29788512
1178007.07156546,7346658.29788512
1188007.07156546,7346658.29788512
1198007.07156546,7346658.29788512
1208007.07156546,7346658.29788512
1218007.07156546,7346658.29788512
1228007.07156546,7346658.29788512
1238007.07156546,7346658.29788512
1248007.07156546,7346658.29788512
1258007.07156546,7346658.29788512
1268007.07156546,7346658.29788512
1278007.07156546,7346658.29788512
1288007.07156546,7346658.29788512
1298007.07156546,7346658.29788512
1308007.07156546,7346658.29788512
1318007.07156546,7346658.29788512
1328007.07156546,7346658.29788512
1338007.07156546,7346658.29788512
1348007.07156546,7346658.29788512
1358007.07156546,7346658.29788512
1368007.07156546,7346658.29788512
1378007.07156546,7346658.29788512
1388007.07156546,7346658.29788512
1398007.07156546,7346658.29788512
1408007.07156546,7346658.29788512
1418007.07156546,7346658.29788512
1428007.07156546,7346658.29788512
1438007.07156546,7346658.29788512
1448007.07156546,7346658.29788512
1458007.07156546,7346658.29788512
1468007.07156546,7346658.29788512
1478007.07156546,7346658.29788512
1488007.07156546,7346658.29788512
1498007.07156546,7346658.29788512
1508007.07156546,7346658.29788512
1518007.07156546,7346658.29788512
1528007.07156546,7346658.29788512
1538007.07156546,7346658.29788512
1548007.07156546,7346658.29788512
1558007.07156546,7346658.29788512
1568007.07156546,7346658.29788512
1578007.07156546,7346658.29788512
1588007.07156546,7346658.29788512
1598007.07156546,7346658.29788512
1608007.07156546,7346658.29788512
1618007.07156546,7346658.29788512
1628007.07156546,7346658.29788512
1638007.07156546,7346658.29788512
1648007.07156546,7346658.29788512
1658007.07156546,7346658.29788512
1668007.07156546,7346658.29788512
1678007.07156546,7346658.29788512
1688007.07156546,7346658.29788512
1698007.07156546,7346658.29788512
1708007.07156546,7346658.29788512
1718007.07156546,7346658.29788512
1728007.07156546,7346658.29788512
1738007.07156546,7346658.29788512
1748007.07156546,7346658.29788512
1758007.07156546,7346658.29788512
1768007.07156546,7346658.29788512
1778007.07156546,7346658.29788512
1788007.07156546,7346658.29788512
1798007.07156546,7346658.29788512
1808007.07156546,7346658.29788512
1818007.07156546,7346658.29788512
1828007.07156546,7346658.29788512
1838007.07156546,7346658.29788512
1848007.07156546,7346658.29788512
1858007.07156546,7346658.29788512
1868007.07156546,7346658.29788512
1878007.07156546,7346658.29788512
1888007.07156546,7346658.29788512
1898007.07156546,7346658.29788512
1908007.07156546,7346658.29788512
1918007.07156546,7346658.29788512
1928007.07156546,7346658.29788512
1938007.07156546,7346658.29788512
1948007.07156546,7346658.29788512
1958007.07156546,7346658.29788512
1968007.07156546,7346658.29788512
1978007.07156546,7346658.29788512
1988007.07156546,7346658.29788512
1998007.07156546,7346658.29788512
2008007.07156546,7346658.29788512
2018007.07156546,7346658.29788512
2028007.07156546,7346658.29788512
2038007.07156546,7346658.29788512
2048007.07156546,7346658.29788512
2058007.07156546,7346658.29788512
2068007.07156546,7346658.29788512
2078007.07156546,7346658.29788512
2088007.07156546,7346658.29788512
2097994.30997891,7346658.63940296
2104017.3450653,7347423.15478093
1042910.3617174,7360393.53992517
1049357.58056977,7357437.9042541
1058007.07156546,7356658.29788512
1068007.07156546,7356658.29788512
1078007.07156546,7356658.29788512
1088007.07156546,7356658.29788512
1098007.07156546,7356658.29788512
1108007.07156546,7356658.29788512
1118007.07156546,7356658.29788512
1128007.07156546,7356658.29788512
1138007.07156546,7356658.29788512
1148007.07156546,7356658.29788512
1158007.07156546,7356658.29788512
1168007.07156546,7356658.29788512
1178007.07156546,7356658.29788512
1188007.07156546,7356658.29788512
1198007.07156546,7356658.29788512
1208007.07156546,7356658.29788512
1218007.07156546,7356658.29788512
1228007.07156546,7356658.29788512
1238007.07156546,7356658.29788512
1248007.07156546,7356658.29788512
1258007.07156546,7356658.29788512
1268007.07156546,7356658.29788512
1278007.07156546,7356658.29788512
1288007.07156546,7356658.29788512
1298007.07156546,7356658.29788512
1308007.07156546,7356658.29788512
1318007.07156546,7356658.29788512
1328007.07156546,7356658.29788512
1338007.07156546,7356658.29788512
1348007.07156546,7356658.29788512
1358007.07156546,7356658.29788512
1368007.07156546,7356658.29788512
1378007.07156546,7356658.29788512
1388007.07156546,7356658.29788512
1398007.07156546,7356658.29788512
1408007.07156546,7356658.29788512
1418007.07156546,7356658.29788512
1428007.07156546,7356658.29788512
1438007.07156546,7356658.29788512
1448007.07156546,7356658.29788512
1458007.07156546,7356658.29788512
1468007.07156546,7356658.29788512
1478007.07156546,7356658.29788512
1488007.07156546,7356658.29788512
1498007.07156546,7356658.29788512
1508007.07156546,7356658.29788512
1518007.07156546,7356658.29788512
1528007.07156546,7356658.29788512
1538007.07156546,7356658.29788512
1548007.07156546,7356658.29788512
1558007.07156546,7356658.29788512
1568007.07156546,7356658.29788512
1578007.07156546,7356658.29788512
1588007.07156546,7356658.29788512
1598007.07156546,7356658.29788512
1608007.07156546,7356658.29788512
1618007.07156546,7356658.29788512
1628007.07156546,7356658.29788512
1638007.07156546,7356658.29788512
1648007.07156546,7356658.29788512
1658007.07156546,7356658.29788512
1668007.07156546,7356658.29788512
1678007.07156546,7356658.29788512
1688007.07156546,7356658.29788512
1698007.07156546,7356658.29788512
1708007.07156546,7356658.29788512
1718007.07156546,7356658.29788512
1728007.07156546,7356658.29788512
1738007.07156546,7356658.29788512
1748007.07156546,7356658.29788512
1758007.07156546,7356658.29788512
1768007.07156546,7356658.29788512
1778007.07156546,7356658.29788512
1788007.07156546,7356658.29788512
1798007.07156546,7356658.29788512
1808007.07156546,7356658.29788512
1818007.07156546,7356658.29788512
1828007.07156546,7356658.29788512
1838007.07156546,7356658.29788512
1848007.07156546,7356658.29788512
1858007.07156546,7356658.29788512
1868007.07156546,7356658.29788512
1878007.07156546,7356658.29788512
1888007.07156546,7356658.29788512
1898007.07156546,7356658.29788512
1908007.07156546,7356658.29788512
1918007.07156546,7356658.29788512
1928007.07156546,7356658.29788512
1938007.07156546,7356658.29788512
1948007.07156546,7356658.29788512
1958007.07156546,7356658.29788512
1968007.07156546,7356658.29788512
1978007.07156546,7356658.29788512
1988007.07156546,7356658.29788512
1998007.07156546,7356658.29788512
2008007.07156546,7356658.29788512
2018007.07156546,7356658.29788512
2028007.07156546,7356658.29788512
2038007.07156546,7356658.29788512
2048007.07156546,7356658.29788512
2058007.07156546,7356658.29788512
2068007.07156546,7356658.29788512
2078007.07156546,7356658.29788512
2088007.07156546,7356658.29788512
2098007.07156546,7356658.29788512
2104101.15591637,7355060.3748868
1040852.46718548,7368362.22048797
1048018.08557546,7366668.06784723
1058007.07156546,7366658.29788512
1068007.07156546,7366658.29788512
1078007.07156546,7366658.29788512
1088007.07156546,7366658.29788512
1098007.07156546,7366658.29788512
1108007.07156546,7366658.29788512
1118007.07156546,7366658.29788512
1128007.07156546,7366658.29788512
1138007.07156546,7366658.29788512
1148007.07156546,7366658.29788512
1158007.07156546,7366658.29788512
1168007.07156546,7366658.29788512
1178007.07156546,7366658.29788512
1188007.07156546,7366658.29788512
1198007.07156546,7366658.29788512
1208007.07156546,7366658.29788512
1218007.07156546,7366658.29788512
1228007.07156546,7366658.29788512
1238007.07156546,7366658.29788512
1248007.07156546,7366658.29788512
1258007.07156546,7366658.29788512
1268007.07156546,7366658.29788512
1278007.07156546,7366658.29788512
1288007.07156546,7366658.29788512
1298007.07156546,7366658.29788512
1308007.07156546,7366658.29788512
